Id,Salesforce_Link,FirstName,LastName,Email,AccountId,RY_External_ID__c,CreatedDate
003jX0000008LKJQA2,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008LKJQA2/view,Roche,maseko,roche.maseko62@vodamail.co.za,001jX000000CYlvQAG,RY-CONT-00972253,2026-09-09T12:33:53.000+0000
003jX0000008RMPQA2,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008RMPQA2/view,Lwazi,Dlamini,lwazi.dlamini455@outlook.com,,RY-CONT-00973289,2026-09-09T12:29:11.000+0000
003jX0000008RaxQAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008RaxQAE/view,Mandla,Nkosi,mandla.nkosi291@webmail.co.za,001jX000000CbWvQAK,RY-CONT-00979518,2026-09-09T12:38:56.000+0000
003jX0000008ON5QAM,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008ON5QAM/view,Mandla,Dlamini,mandla_dlamini55@icloud.com,,RY-CONT-00979728,2026-09-09T12:37:16.000+0000
003jX0000008O0MQAU,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008O0MQAU/view,Thabo,Adams,thabo_adams36@gmail.com,,RY-CONT-00980346,2026-09-09T12:29:58.000+0000
003jX0000008LqVQAU,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008LqVQAU/view,Chantelle,Maseko,chantelle.maseko107@yahoo.com,001jX000000Ce9lQAC,RY-CONT-00981002,2026-09-09T12:35:56.000+0000
003jX0000008Q3vQAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008Q3vQAE/view,Sipho,Dlamini,sipho.dlamini750@outlook.com,,RY-CONT-00986447,2026-09-09T12:34:52.000+0000
003jX0000008QlLQAU,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008QlLQAU/view,Bongani,Nkosi,bongani.nkosi225@gmail.com,,RY-CONT-00994042,2026-09-09T12:30:47.000+0000
003jX0000008LgrQAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008LgrQAE/view,Riaan,Reddy,riaanreddy658@outlook.com,,RY-CONT-00994331,2026-09-09T12:34:25.000+0000
003jX0000008NsNQAU,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008NsNQAU/view,Refilwe,Petersen,,001jX000000Ca9WQAS,RY-CONT-00996029,2026-09-09T12:35:07.000+0000
003jX0000008MmeQAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008MmeQAE/view,Zodwa,Nkosi,zodwa.nkosi213@yahoo.com,,RY-CONT-01001966,2026-09-09T12:36:00.000+0000
003jX0000008QNAQA2,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008QNAQA2/view,Tshepo,Pillay,tshepopillay76@gmail.com,,RY-CONT-01004979,2026-09-09T12:37:37.000+0000
003jX0000008R1SQAU,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008R1SQAU/view,Thabo,Daniels,thabo_daniels43@outlook.com,,RY-CONT-01011046,2026-09-09T12:34:57.000+0000
003jX0000008QetQAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008QetQAE/view,Chad,Naidoo,chad.naidoo78x1.0@gmail.com,,RY-CONT-01015194,2026-09-09T12:35:37.000+0000
003jX0000008RkbQAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008RkbQAE/view,Lwazi,Sibiya,lwazi.sibiya117@yahoo.com,,RY-CONT-01026076,2026-09-09T12:37:09.000+0000
003jX0000008OA8QAM,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008OA8QAM/view,Thabo,Mahlangu,thabo.mahlangu480@gmail.com,001jX000000CZyBQAW,RY-CONT-01026169,2026-09-09T12:30:38.000+0000
003jX0000008QYVQA2,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008QYVQA2/view,Refilwe,mokoena,refilwe_mokoena131@gmail.com,001jX000000CdDlQAK,RY-CONT-01027940,2026-09-09T12:39:03.000+0000
003jX0000008RJBQA2,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008RJBQA2/view,Tshepo,Mthembu,tshepo_mthembu491@outlook.com,001jX000000Cc1dQAC,RY-CONT-01031183,2026-09-09T12:28:32.000+0000
003jX0000008MgBQAU,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008MgBQAU/view,Lerato,Dlamini,lerato.dlamini880@icloud.com,,RY-CONT-01031431,2026-09-09T12:29:09.000+0000
003jX0000008RCkQAM,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008RCkQAM/view,Katlego,Jacobs,katlego.jacobs509@hotmail.com,001jX000000CaKhQAK,RY-CONT-01032859,2026-09-09T12:34:38.000+0000
003jX0000008MmdQAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008MmdQAE/view,David,Venter,davidventer898@gmail.com,,RY-CONT-01034330,2026-09-09T12:35:54.000+0000
003jX0000008OLLQA2,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008OLLQA2/view,Shireen,Khumalo,shireenkhumalo61@outlook.com,,RY-CONT-01035195,2026-09-09T12:30:58.000+0000
003jX0000008QGkQAM,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008QGkQAM/view,Priya,MABASO,priyamabaso61@gmail.com,,RY-CONT-01038367,2026-09-09T12:38:28.000+0000
003jX0000008MD9QAM,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008MD9QAM/view,Ayanda,Jansen,ayanda.jansen140@gmail.com,001jX000000Ce89QAC,RY-CONT-01038912,2026-09-09T12:27:52.000+0000
003jX0000008NSXQA2,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008NSXQA2/view,Nomsa,Naidoo,nomsanaidoo273@outlook.com,,RY-CONT-01042643,2026-09-09T12:36:37.000+0000
003jX0000008Oi1QAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008Oi1QAE/view,Naledi,pillay,naledi_pillay19x1.0@gmail.com,,RY-CONT-01053891,2026-09-09T12:31:31.000+0000
003jX0000008Re9QAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008Re9QAE/view,Thabo,Pillay,thabopillay162@hotmail.com,,RY-CONT-01057445,2026-09-09T12:35:25.000+0000
003jX0000008Q2DQAU,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008Q2DQAU/view,Palesa,Radebe,palesa.radebe210@webmail.co.za,,RY-CONT-01058339,2026-09-09T12:36:46.000+0000
003jX0000008PSkQAM,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008PSkQAM/view,Priya,Mahlangu,priya.mahlangu111@gmail.com,,RY-CONT-01060755,2026-09-09T12:32:23.000+0000
003jX0000008RavQAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008RavQAE/view,Aisha,Zulu,aisha_zulu13@icloud.com,,RY-CONT-01063966,2026-09-09T12:34:01.000+0000
003jX0000008NdqQAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008NdqQAE/view,Themba,Maseko,themba_maseko29@gmail.com,001jX000000CdQfQAK,RY-CONT-01066849,2026-09-09T12:31:10.000+0000
003jX0000008QdGQAU,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008QdGQAU/view,Andile,Ndlovu,andile_ndlovu33@outlook.co.za,001jX000000Ccw0QAC,RY-CONT-01067588,2026-09-09T12:28:03.000+0000
003jX0000008MmaQAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008MmaQAE/view,Megan,Ndlovu,megan.ndlovu169@gmail.com,,RY-CONT-01068121,2026-09-09T12:33:21.000+0000
003jX0000008NUAQA2,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008NUAQA2/view,Tarryn,Ndlovu,tarrynndlovu794@outlook.com,001jX000000CdjzQAC,RY-CONT-01071243,2026-09-09T12:32:27.000+0000
003jX0000008PUJQA2,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008PUJQA2/view,Bongani,Reddy,,001jX000000CYlvQAG,RY-CONT-01074357,2026-09-09T12:26:46.000+0000
003jX0000008OGaQAM,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008OGaQAM/view,Fatima,Mahlangu,fatima.mahlangu150@outlook.com,,RY-CONT-01084135,2026-09-09T12:37:49.000+0000
003jX0000008Ml0QAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008Ml0QAE/view,Busisiwe,Govender,busisiwe.govender658@gmail.com,,RY-CONT-01084299,2026-09-09T12:38:06.000+0000
003jX0000008OjaQAE,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008OjaQAE/view,Sipho,Zulu,sipho.zulu491@gmail.com,,RY-CONT-01086129,2026-09-09T12:38:00.000+0000
003jX0000008QVCQA2,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008QVCQA2/view,Chantelle,Maseko,chantelle.maseko129@vodamail.co.za,,RY-CONT-01090976,2026-09-09T12:30:24.000+0000
003jX0000008OLKQA2,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008OLKQA2/view,Nadia,Mabaso,nadia.mabaso87@gmail.com,,RY-CONT-01091526,2026-09-09T12:30:53.000+0000
003jX0000008M8FQAU,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008M8FQAU/view,Roche,Zulu,roche.zulu205@gmail.com,,RY-CONT-01091721,2026-09-09T12:36:16.000+0000
003jX0000008OJjQAM,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008OJjQAM/view,Jessica,Smith,jessica.smith112@gmail.com,001jX000000Ca9WQAS,RY-CONT-01092741,2026-09-09T12:30:33.000+0000
003jX0000008PhDQAU,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008PhDQAU/view,HENDRIK,Radebe,hendrikradebe51@hotmail.com,,RY-CONT-01093142,2026-09-09T12:32:39.000+0000
003jX0000008Q2FQAU,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008Q2FQAU/view,Rajesh,Dlamini,rajeshdlamini63x1.0@gmail.com,,RY-CONT-01098671,2026-09-09T12:37:25.000+0000
003jX0000008NHEQA2,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008NHEQA2/view,Chantelle,Pillay,chantelle_pillay17@gmail.com,,RY-CONT-01102137,2026-09-09T12:30:31.000+0000
003jX0000008KzIQAU,https://business-data-62022.lightning.force.com/lightning/r/Contact/003jX0000008KzIQAU/view,Daniel,Pillay,,,RY-CONT-01126763,2026-09-09T10:53:52.000+0000
