Id,Salesforce_Link,FirstName,LastName,Company,Email,Status,RY_External_ID__c,RY_Sample_Status__c,CreatedDate
00QjX0000005yQAUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yQAUAY/view,David,Van Wyk,[Individual Applicant],davidvanwyk31@gmail.com,New,RY-LEAD-01143783,Open - Not Contacted,2026-09-09T12:42:24.000+0000
00QjX0000005xE6UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xE6UAI/view,Tarryn,Sithole,[Individual Applicant],tarrynsithole456@gmail.com,New,RY-LEAD-01144714,Open - Not Contacted,2026-09-09T12:52:22.000+0000
00QjX0000005v5pUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005v5pUAA/view,Jessica,Van Wyk,[Individual Applicant],jessica_vanwyk244@gmail.com,New,RY-LEAD-01144761,Qualified,2026-09-09T12:48:48.000+0000
00QjX0000005yLKUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yLKUAY/view,Lindiwe,RADEBE,[Individual Applicant],lindiwe.radebe286@outlook.com,New,RY-LEAD-01145243,Working - Contacted,2026-09-09T12:42:14.000+0000
00QjX0000005xxBUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xxBUAQ/view,Sibusiso,Reddy,[Individual Applicant],sibusisoreddy95@gmail.com,New,RY-LEAD-01150350,Qualified,2026-09-09T12:46:21.000+0000
00QjX0000005tf0UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005tf0UAA/view,REFILWE,Dlamini,[Individual Applicant],refilwe.dlamini222@gmail.com,New,RY-LEAD-01161535,Working - Contacted,2026-09-09T12:47:59.000+0000
00QjX0000005wWRUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wWRUAY/view,Lwazi,Khumalo,[Individual Applicant],lwazikhumalo130@gmail.com,New,RY-LEAD-01162507,Working - Contacted,2026-09-09T12:50:21.000+0000
00QjX0000005sflUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sflUAA/view,Sipho,Botha,[Individual Applicant],sipho.botha430@webmail.co.za,New,RY-LEAD-01162778,Qualified,2026-09-09T12:51:19.000+0000
00QjX0000005w0DUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005w0DUAQ/view,Riaan,Nkosi,[Individual Applicant],riaannkosi76@gmail.com,New,RY-LEAD-01164934,Working - Contacted,2026-09-09T12:39:48.000+0000
00QjX0000005yZrUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yZrUAI/view,Mandla,Khumalo,[Individual Applicant],mandla_khumalo70@gmail.com,New,RY-LEAD-01166692,Qualified,2026-09-09T12:46:05.000+0000
00QjX0000005xU7UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xU7UAI/view,Sibusiso,Nyathi,[Individual Applicant],sibusiso.nyathi236@icloud.com,New,RY-LEAD-01168050,Nurture,2026-09-09T12:44:31.000+0000
00QjX0000005yV0UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yV0UAI/view,Palesa,Mokoena,[Individual Applicant],palesamokoena196@gmail.com,New,RY-LEAD-01172797,Open - Not Contacted,2026-09-09T12:46:44.000+0000
00QjX0000005yA1UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yA1UAI/view,Tshepo,Sithole,[Individual Applicant],tshepo.sithole393@webmail.co.za,New,RY-LEAD-01177043,Qualified,2026-09-09T12:39:27.000+0000
00QjX0000005x2iUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005x2iUAA/view,Emma,Mokoena,[Individual Applicant],emma.mokoena297@gmail.com,New,RY-LEAD-01177233,Nurture,2026-09-09T12:43:20.000+0000
00QjX0000005xE2UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xE2UAI/view,Sibusiso,Jacobs,[Individual Applicant],sibusiso_jacobs37@gmail.com,New,RY-LEAD-01178391,Open - Not Contacted,2026-09-09T12:44:26.000+0000
00QjX0000005vYmUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vYmUAI/view,Mandla,Van Wyk,[Individual Applicant],mandla.vanwyk4941@gmail.com,New,RY-LEAD-01183894,Open - Not Contacted,2026-09-09T12:43:44.000+0000
00QjX0000005vQjUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vQjUAI/view,Willem,Smith,[Individual Applicant],willemsmith46@gmail.com,New,RY-LEAD-01184160,Unqualified,2026-09-09T12:51:35.000+0000
00QjX0000005xypUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xypUAA/view,David,Khumalo,[Individual Applicant],david.khumalo261@gmail.com,New,RY-LEAD-01188496,Qualified,2026-09-09T12:51:21.000+0000
00QjX0000005tC0UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005tC0UAI/view,Megan,Steyn,[Individual Applicant],megan.steyn123@gmail.com,New,RY-LEAD-01195555,Working - Contacted,2026-09-09T12:48:05.000+0000
00QjX0000005yRsUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yRsUAI/view,Shireen,Du Plessis,[Individual Applicant],shireen_duplessis10@gmail.com,New,RY-LEAD-01225812,Working - Contacted,2026-09-09T12:50:30.000+0000
00QjX0000005x7fUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005x7fUAA/view,PIETER,Nel,[Individual Applicant],pieternel101@gmail.com,New,RY-LEAD-01229156,Working - Contacted,2026-09-09T12:50:40.000+0000
00QjX0000005wUvUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wUvUAI/view,Kirsten,Sithole,[Individual Applicant],kirstensithole75@outlook.com,New,RY-LEAD-01232266,Converted,2026-09-09T12:51:41.000+0000
00QjX0000005yYEUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yYEUAY/view,Tariq,Sithole,[Individual Applicant],tariq.sithole579@gmail.com,New,RY-LEAD-01238804,Nurture,2026-09-09T12:46:15.000+0000
00QjX0000005yRoUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yRoUAI/view,Chad,Venter,[Individual Applicant],chadventer381@gmail.com,New,RY-LEAD-01242943,Working - Contacted,2026-09-09T12:44:23.000+0000
00QjX0000005yRtUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yRtUAI/view,Emma,Mthembu,[Individual Applicant],emma.mthembu169@gmail.com,New,RY-LEAD-01246103,Working - Contacted,2026-09-09T12:50:46.000+0000
00QjX0000005xtvUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xtvUAA/view,Busisiwe,Dlamini,[Individual Applicant],busisiwedlamini188@gmail.com,New,RY-LEAD-01246300,Converted,2026-09-09T12:51:32.000+0000
00QjX0000005xE5UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xE5UAI/view,Willem,Govender,[Individual Applicant],willemgovender76@yahoo.com,New,RY-LEAD-01246946,Qualified,2026-09-09T12:45:16.000+0000
00QjX0000005xHEUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xHEUAY/view,Nkosinathi,radebe,[Individual Applicant],nkosinathi.radebe218@gmail.com,New,RY-LEAD-01248137,Open - Not Contacted,2026-09-09T12:39:29.000+0000
00QjX0000005sfjUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sfjUAA/view,Refilwe,Sithole,[Individual Applicant],refilwe.sithole616@gmail.com,New,RY-LEAD-01248313,Open - Not Contacted,2026-09-09T12:44:47.000+0000
00QjX0000005uJMUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005uJMUAY/view,Elmarie,Maseko,[Individual Applicant],elmarie.maseko724@outlook.com,New,RY-LEAD-01256723,Converted,2026-09-09T12:49:10.000+0000
00QjX0000005vYkUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vYkUAI/view,KYLE,Mokoena,[Individual Applicant],kyle.mokoena175@gmail.com,New,RY-LEAD-01259687,Nurture,2026-09-09T12:39:39.000+0000
00QjX0000005xU8UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xU8UAI/view,Bongani,Nyathi,[Individual Applicant],bongani.nyathi307@icloud.com,New,RY-LEAD-01260061,Working - Contacted,2026-09-09T12:44:59.000+0000
00QjX0000005y5FUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005y5FUAQ/view,Sipho,Hendricks,[Individual Applicant],sipho.hendricks601@yahoo.com,New,RY-LEAD-01261220,Unqualified,2026-09-09T12:48:19.000+0000
00QjX0000005wcyUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wcyUAA/view,James,Ndlovu,[Individual Applicant],jamesndlovu123@gmail.com,New,RY-LEAD-01262028,Qualified,2026-09-09T12:46:14.000+0000
00QjX0000005whlUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005whlUAA/view,Aisha,Ndlovu,[Individual Applicant],aisha_ndlovu38@outlook.com,New,RY-LEAD-01264619,Unqualified,2026-09-09T12:42:51.000+0000
00QjX0000005vsAUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vsAUAQ/view,Sipho,Molefe,[Individual Applicant],sipho.molefe469@gmail.com,New,RY-LEAD-01273796,Nurture,2026-09-09T12:40:42.000+0000
00QjX0000005t0jUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005t0jUAA/view,Chad,Fourie,[Individual Applicant],chad_fourie10@outlook.com,New,RY-LEAD-01273864,Nurture,2026-09-09T12:51:53.000+0000
00QjX0000005u04UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005u04UAA/view,Tarryn,Daniels,[Individual Applicant],tarryn.daniels87@outlook.com,New,RY-LEAD-01280597,Unqualified,2026-09-09T12:42:04.000+0000
00QjX0000005vs8UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vs8UAA/view,Chantelle,Nel,[Individual Applicant],chantelle.nel146@gmail.com,New,RY-LEAD-01291506,Open - Not Contacted,2026-09-09T12:40:36.000+0000
00QjX0000005vIcUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vIcUAI/view,Refilwe,Moodley,[Individual Applicant],refilwe.moodley215@yahoo.com,New,RY-LEAD-01294688,Converted,2026-09-09T12:43:41.000+0000
00QjX0000005xKSUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xKSUAY/view,Lerato,Molefe,[Individual Applicant],lerato.molefe473@gmail.com,New,RY-LEAD-01295728,Qualified,2026-09-09T12:43:36.000+0000
00QjX0000005xKRUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xKRUAY/view,Elmarie,Van Wyk,[Individual Applicant],elmarie.vanwyk130@gmail.com,New,RY-LEAD-01296648,Open - Not Contacted,2026-09-09T12:42:39.000+0000
00QjX0000005uxjUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005uxjUAA/view,Lerato,Maseko,[Individual Applicant],lerato.maseko348@icloud.com,New,RY-LEAD-01300233,Qualified,2026-09-09T12:48:11.000+0000
00QjX0000005v48UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005v48UAA/view,Nomsa,Coetzee,[Individual Applicant],nomsa.coetzee345@gmail.com,New,RY-LEAD-01300324,Working - Contacted,2026-09-09T12:48:42.000+0000
00QjX0000005yhtUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yhtUAA/view,Kyle,Du Plessis,[Individual Applicant],kyleduplessis4661@gmail.com,New,RY-LEAD-01304964,Qualified,2026-09-09T12:47:43.000+0000
00QjX0000005sXiUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sXiUAI/view,Jessica,DAMONS,[Individual Applicant],jessica.damons93@hotmail.com,New,RY-LEAD-01308457,Nurture,2026-09-09T12:46:30.000+0000
00QjX0000005x2jUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005x2jUAA/view,LWAZI,Pillay,[Individual Applicant],,New,RY-LEAD-01309938,Qualified,2026-09-09T12:52:17.000+0000
00QjX0000005yd4UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yd4UAA/view,Lwazi,Sibiya,[Individual Applicant],lwazi.sibiya436@gmail.com,New,RY-LEAD-01310364,Working - Contacted,2026-09-09T12:45:41.000+0000
00QjX0000005umSUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005umSUAQ/view,Refilwe,Naidoo,[Individual Applicant],refilwe.naidoo310@icloud.com,New,RY-LEAD-01320559,Converted,2026-09-09T12:50:05.000+0000
00QjX0000005tASUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005tASUAY/view,Thandiwe,Mthembu,[Individual Applicant],thandiwe.mthembu401@gmail.com,New,RY-LEAD-01321265,Unqualified,2026-09-09T12:40:19.000+0000
00QjX0000005vqVUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vqVUAQ/view,Naledi,Williams,[Individual Applicant],nalediwilliams115@hotmail.com,New,RY-LEAD-01331368,Qualified,2026-09-09T12:50:28.000+0000
00QjX0000005viYUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005viYUAQ/view,Kyle,Coetzee,[Individual Applicant],kylecoetzee39@gmail.com,New,RY-LEAD-01337095,Nurture,2026-09-09T12:51:05.000+0000
00QjX0000005xxDUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xxDUAQ/view,Ayanda,Sithole,[Individual Applicant],ayanda.sithole498@gmail.co.za,New,RY-LEAD-01342499,Nurture,2026-09-09T12:46:48.000+0000
00QjX0000005wkzUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wkzUAA/view,Refilwe,Ndlovu,[Individual Applicant],refilwe.ndlovu993@gmail.com,New,RY-LEAD-01343272,Nurture,2026-09-09T12:41:20.000+0000
00QjX0000005wjMUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wjMUAQ/view,Naledi,Venter,[Individual Applicant],naledi_venter43@hotmail.com,New,RY-LEAD-01348666,Open - Not Contacted,2026-09-09T12:44:43.000+0000
00QjX0000005wTIUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wTIUAY/view,Busisiwe,Pillay,[Individual Applicant],busisiwe_pillay35@gmail.com,New,RY-LEAD-01353143,Working - Contacted,2026-09-09T12:43:53.000+0000
00QjX0000005wUuUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wUuUAI/view,Lerato,Pretorius,[Individual Applicant],leratopretorius230@gmail.com,New,RY-LEAD-01367954,Open - Not Contacted,2026-09-09T12:49:57.000+0000
00QjX0000005yQDUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yQDUAY/view,Priya,Fortuin,[Individual Applicant],priya_fortuin20@gmail.com,New,RY-LEAD-01372043,Working - Contacted,2026-09-09T12:45:09.000+0000
00QjX0000005wrQUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wrQUAQ/view,Naledi,Mahlangu,[Individual Applicant],naledi.mahlangu390@live.co.za,New,RY-LEAD-01383003,Working - Contacted,2026-09-09T12:45:04.000+0000
00QjX0000005wMrUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wMrUAI/view,Lerato,Mahlangu,[Individual Applicant],lerato.mahlangu872@gmail.com,New,RY-LEAD-01383944,Nurture,2026-09-09T12:51:57.000+0000
00QjX0000005wl0UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wl0UAA/view,Palesa,September,[Individual Applicant],palesa.september219@outlook.com,New,RY-LEAD-01393148,Open - Not Contacted,2026-09-09T12:41:22.000+0000
00QjX0000005xtwUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xtwUAA/view,Nomsa,Dlamini,[Individual Applicant],nomsadlamini348@gmail.com,New,RY-LEAD-01395045,Open - Not Contacted,2026-09-09T12:52:00.000+0000
00QjX0000005xyrUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xyrUAA/view,Michael,Du Plessis,[Individual Applicant],michael.duplessis870@gmail.com,New,RY-LEAD-01404185,Working - Contacted,2026-09-09T12:52:10.000+0000
00QjX0000005uJNUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005uJNUAY/view,Jessica,Dlamini,[Individual Applicant],jessica.dlamini314@webmail.co.za,New,RY-LEAD-01406572,Converted,2026-09-09T12:52:02.000+0000
00QjX0000005y5DUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005y5DUAQ/view,Kagiso,Daniels,[Individual Applicant],kagiso.daniels271@live.co.za,New,RY-LEAD-01420160,Qualified,2026-09-09T12:42:55.000+0000
00QjX0000005yhvUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yhvUAA/view,Thabo,Mabaso,[Individual Applicant],thabo.mabaso504@gmail.com,New,RY-LEAD-01428889,Working - Contacted,2026-09-09T12:47:49.000+0000
00QjX0000005v8yUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005v8yUAA/view,Ayanda,du plessis,[Individual Applicant],ayanda.duplessis442@gmail.com,New,RY-LEAD-01432270,Open - Not Contacted,2026-09-09T12:39:33.000+0000
00QjX0000005wTNUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005wTNUAY/view,Tariq,Dlamini,[Individual Applicant],tariq_dlamini31@gmail.com,New,RY-LEAD-01434613,Converted,2026-09-09T12:48:07.000+0000
00QjX0000005sFxUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005sFxUAI/view,Busisiwe,Sithole,[Individual Applicant],busisiwe.sithole451@gmail.com,New,RY-LEAD-01434769,Converted,2026-09-09T12:48:24.000+0000
00QjX0000005ufwUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005ufwUAA/view,Nkosinathi,Daniels,[Individual Applicant],nkosinathidaniels87@icloud.com,New,RY-LEAD-01441524,Working - Contacted,2026-09-09T12:41:05.000+0000
00QjX0000005tC1UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005tC1UAI/view,Daniel,Mthembu,[Individual Applicant],daniel.mthembu216@gmail.com,New,RY-LEAD-01442192,Unqualified,2026-09-09T12:48:13.000+0000
00QjX0000005xx9UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xx9UAA/view,Nokuthula,Damons,[Individual Applicant],nokuthula.damons189@gmail.com,New,RY-LEAD-01445580,Nurture,2026-09-09T12:42:33.000+0000
00QjX0000005vYpUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vYpUAI/view,Willem,Dlamini,[Individual Applicant],willemdlamini704@telkomsa.net,New,RY-LEAD-01451138,Working - Contacted,2026-09-09T12:49:28.000+0000
00QjX0000005ufxUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005ufxUAA/view,Nokuthula,Van der Merwe,[Individual Applicant],nokuthula.vandermerwe394@gmail.com,New,RY-LEAD-01452492,Open - Not Contacted,2026-09-09T12:41:16.000+0000
00QjX0000005yQ9UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yQ9UAI/view,Ashwin,Petersen,[Individual Applicant],ashwinpetersen53@gmail.com,New,RY-LEAD-01454214,Unqualified,2026-09-09T12:42:09.000+0000
00QjX0000005x7eUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005x7eUAA/view,Lerato,Dlamini,[Individual Applicant],lerato.dlamini926@webmail.co.za,New,RY-LEAD-01454644,Nurture,2026-09-09T12:44:09.000+0000
00QjX0000005u84UAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005u84UAA/view,Johan,Smith,[Individual Applicant],johansmith109@gmail.com,New,RY-LEAD-01455994,Nurture,2026-09-09T12:49:03.000+0000
00QjX0000005yRlUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yRlUAI/view,Lerato,Fortuin,[Individual Applicant],lerato.fortuin336@live.co.za,New,RY-LEAD-01456773,Converted,2026-09-09T12:42:19.000+0000
00QjX0000005yA3UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yA3UAI/view,Daniel,Du Plessis,[Individual Applicant],daniel.duplessis146@gmail.com,New,RY-LEAD-01458983,Working - Contacted,2026-09-09T12:44:29.000+0000
00QjX0000005x2hUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005x2hUAA/view,Shireen,MOLEFE,[Individual Applicant],shireenmolefe66@gmail.com,New,RY-LEAD-01464988,Working - Contacted,2026-09-09T12:41:43.000+0000
00QjX0000005uxiUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005uxiUAA/view,Pieter,Nyathi,[Individual Applicant],pieter.nyathi209@gmail.com,New,RY-LEAD-01465979,Qualified,2026-09-09T12:47:32.000+0000
00QjX0000005tSBUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005tSBUAY/view,Nomsa,Mahlangu,[Individual Applicant],nomsa.mahlangu582@gmail.com,New,RY-LEAD-01473323,Nurture,2026-09-09T12:44:16.000+0000
00QjX0000005yA2UAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yA2UAI/view,Hendrik,Zulu,[Individual Applicant],hendrik.zulu201@gmail.com,New,RY-LEAD-01473717,Qualified,2026-09-09T12:40:16.000+0000
00QjX0000005yOaUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yOaUAI/view,Rajesh,Venter,[Individual Applicant],rajesh_venter23@hotmail.com,New,RY-LEAD-01474463,Converted,2026-09-09T12:50:39.000+0000
00QjX0000005vTzUAI,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005vTzUAI/view,Ryan,Zulu,[Individual Applicant],ryanzulu99@hotmail.com,New,RY-LEAD-01477059,Converted,2026-09-09T12:50:36.000+0000
00QjX0000005t5fUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005t5fUAA/view,KAGISO,Fourie,[Individual Applicant],kagiso.fourie462@outlook.com,New,RY-LEAD-01478838,Open - Not Contacted,2026-09-09T12:51:39.000+0000
00QjX0000005xlEUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005xlEUAQ/view,Zaid,Nortje,[Individual Applicant],zaid.nortje856@hotmail.com,New,RY-LEAD-01483391,Open - Not Contacted,2026-09-09T12:46:00.000+0000
00QjX0000005ueLUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005ueLUAQ/view,Riaan,Molefe,[Individual Applicant],riaan.molefe204@gmail.com,New,RY-LEAD-01485605,Nurture,2026-09-09T12:48:33.000+0000
00QjX0000005ueJUAQ,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005ueJUAQ/view,Mpho,Reddy,[Individual Applicant],mphoreddy155@outlook.com,New,RY-LEAD-01492705,Unqualified,2026-09-09T12:41:46.000+0000
00QjX0000005ucnUAA,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005ucnUAA/view,Andile,Botha,[Individual Applicant],andile.botha863@hotmail.com,New,RY-LEAD-01498304,Working - Contacted,2026-09-09T12:46:51.000+0000
00QjX0000005yLLUAY,https://business-data-62022.lightning.force.com/lightning/r/Lead/00QjX0000005yLLUAY/view,Nokuthula,Mthembu,[Individual Applicant],nokuthulamthembu204@gmail.com,New,RY-LEAD-01499158,Working - Contacted,2026-09-09T12:45:49.000+0000
